depth,station,sig_type,insitu,GLDAS,residual
5,5,seasontrans_sdate_wet2dry_p,01-Mar-2013,26-Apr-2013,56
5,5,seasontrans_sdate_wet2dry_p,30-Jan-2014,04-Apr-2014,64
5,5,seasontrans_sdate_wet2dry_p,03-Feb-2015,20-Jun-2015,137
5,5,seasontrans_sdate_wet2dry_p,10-Feb-2016,22-May-2016,102
5,5,seasontrans_sdate_wet2dry_p,10-Feb-2017,01-Feb-2017,-9
5,5,seasontrans_sdate_wet2dry_p,18-Mar-2018,05-May-2018,48
5,5,seasontrans_sdate_wet2dry_p,04-Mar-2019,15-Apr-2019,42
5,5,seasontrans_sdate_wet2dry_l,NaT,06-Jul-2011,NaN
5,5,seasontrans_sdate_wet2dry_l,29-Feb-2012,27-Feb-2012,-2
5,5,seasontrans_sdate_wet2dry_l,13-Feb-2013,25-Apr-2013,71
5,5,seasontrans_sdate_wet2dry_l,17-Jan-2014,21-Mar-2014,63
5,5,seasontrans_sdate_wet2dry_l,06-Jan-2015,21-Jun-2015,166
5,5,seasontrans_sdate_wet2dry_l,24-Jan-2016,22-May-2016,119
5,5,seasontrans_sdate_wet2dry_l,16-Jan-2017,11-Jan-2017,-5
5,5,seasontrans_sdate_wet2dry_l,09-Mar-2018,03-May-2018,55
5,5,seasontrans_sdate_wet2dry_l,23-Feb-2019,07-Apr-2019,43
5,5,seasontrans_edate_wet2dry_p,NaT,22-Jul-2011,NaN
5,5,seasontrans_edate_wet2dry_p,27-Mar-2012,15-May-2012,49
5,5,seasontrans_edate_wet2dry_p,11-Jun-2013,12-Jun-2013,1
5,5,seasontrans_edate_wet2dry_p,18-Jun-2014,31-May-2014,-18
5,5,seasontrans_edate_wet2dry_p,29-Mar-2015,28-Jun-2015,91
5,5,seasontrans_edate_wet2dry_p,19-Jun-2016,13-Jun-2016,-6
5,5,seasontrans_edate_wet2dry_p,01-Apr-2017,05-May-2017,34
5,5,seasontrans_edate_wet2dry_p,12-Jun-2018,23-May-2018,-20
5,5,seasontrans_edate_wet2dry_p,14-Jul-2019,19-Jul-2019,5
5,5,seasontrans_edate_wet2dry_l,NaT,24-Jul-2011,NaN
5,5,seasontrans_edate_wet2dry_l,30-Mar-2012,19-May-2012,50
5,5,seasontrans_edate_wet2dry_l,02-Jul-2013,15-Jun-2013,-17
5,5,seasontrans_edate_wet2dry_l,30-Jul-2014,08-Jun-2014,-52
5,5,seasontrans_edate_wet2dry_l,14-Aug-2015,29-Jun-2015,-46
5,5,seasontrans_edate_wet2dry_l,30-Jul-2016,15-Jun-2016,-45
5,5,seasontrans_edate_wet2dry_l,28-Apr-2017,04-Jun-2017,37
5,5,seasontrans_edate_wet2dry_l,19-Jun-2018,28-May-2018,-22
5,5,seasontrans_edate_wet2dry_l,09-Aug-2019,30-Jul-2019,-10
5,5,seasontrans_sdate_dry2wet_p,NaT,NaT,NaN
5,5,seasontrans_sdate_dry2wet_p,21-Aug-2011,16-Sep-2011,26
5,5,seasontrans_sdate_dry2wet_p,19-Sep-2012,10-Dec-2012,82
5,5,seasontrans_sdate_dry2wet_p,11-Jun-2013,20-Aug-2013,70
5,5,seasontrans_sdate_dry2wet_p,09-Jun-2014,28-Jun-2014,19
5,5,seasontrans_sdate_dry2wet_p,23-Sep-2015,30-Sep-2015,7
5,5,seasontrans_sdate_dry2wet_p,22-Oct-2016,22-Aug-2016,-61
5,5,seasontrans_sdate_dry2wet_p,09-Dec-2017,NaT,NaN
5,5,seasontrans_sdate_dry2wet_p,07-Sep-2018,09-Sep-2018,2
5,5,seasontrans_sdate_dry2wet_l,NaT,NaT,NaN
5,5,seasontrans_sdate_dry2wet_l,12-Aug-2011,22-Sep-2011,41
5,5,seasontrans_sdate_dry2wet_l,NaT,15-Nov-2012,NaN
5,5,seasontrans_sdate_dry2wet_l,NaT,26-Aug-2013,NaN
5,5,seasontrans_sdate_dry2wet_l,NaT,NaT,NaN
5,5,seasontrans_sdate_dry2wet_l,NaT,27-Sep-2015,NaN
5,5,seasontrans_sdate_dry2wet_l,11-Jul-2016,08-Aug-2016,28
5,5,seasontrans_sdate_dry2wet_l,27-Oct-2017,NaT,NaN
5,5,seasontrans_sdate_dry2wet_l,NaT,20-Sep-2018,NaN
5,5,seasontrans_edate_dry2wet_p,NaT,NaT,NaN
5,5,seasontrans_edate_dry2wet_p,20-Oct-2011,28-Sep-2011,-22
5,5,seasontrans_edate_dry2wet_p,18-Feb-2013,23-Mar-2013,33
5,5,seasontrans_edate_dry2wet_p,16-Jan-2014,02-Sep-2013,-136
5,5,seasontrans_edate_dry2wet_p,14-Jan-2015,19-Jan-2015,5
5,5,seasontrans_edate_dry2wet_p,04-Feb-2016,26-Oct-2015,-101
5,5,seasontrans_edate_dry2wet_p,30-Dec-2016,08-Jan-2017,9
5,5,seasontrans_edate_dry2wet_p,31-Mar-2018,NaT,NaN
5,5,seasontrans_edate_dry2wet_p,17-Feb-2019,26-Sep-2018,-144
5,5,seasontrans_edate_dry2wet_l,NaT,NaT,NaN
5,5,seasontrans_edate_dry2wet_l,29-Oct-2011,25-Sep-2011,-34
5,5,seasontrans_edate_dry2wet_l,NaT,31-Jan-2013,NaN
5,5,seasontrans_edate_dry2wet_l,NaT,29-Aug-2013,NaN
5,5,seasontrans_edate_dry2wet_l,NaT,NaT,NaN
5,5,seasontrans_edate_dry2wet_l,NaT,30-Oct-2015,NaN
5,5,seasontrans_edate_dry2wet_l,11-Feb-2017,28-Jan-2017,-14
5,5,seasontrans_edate_dry2wet_l,28-Jan-2018,NaT,NaN
5,5,seasontrans_edate_dry2wet_l,NaT,21-Sep-2018,NaN
5,6,seasontrans_sdate_wet2dry_p,NaT,13-Apr-2010,NaN
5,6,seasontrans_sdate_wet2dry_p,16-Oct-2010,NaT,NaN
