depth,station,sig_type,insitu,GLDAS,residual
3,28,seasontrans_duration_dry2wet_l,81,1,-80
3,28,seasontrans_duration_dry2wet_l,1,NaN,NaN
3,30,seasontrans_duration_wet2dry_p,NaN,NaN,NaN
3,30,seasontrans_duration_wet2dry_p,NaN,NaN,NaN
3,30,seasontrans_duration_wet2dry_p,92.768017,13.636491,-79.131526
3,30,seasontrans_duration_wet2dry_p,19.596956,46.6553,27.058344
3,30,seasontrans_duration_wet2dry_p,14.483602,NaN,NaN
3,30,seasontrans_duration_wet2dry_p,68.999999,12.547352,-56.452647
3,30,seasontrans_duration_wet2dry_p,NaN,NaN,NaN
3,30,seasontrans_duration_wet2dry_p,NaN,NaN,NaN
3,30,seasontrans_duration_wet2dry_p,33.900655,19.068711,-14.831944
3,30,seasontrans_duration_wet2dry_p,NaN,NaN,NaN
3,30,seasontrans_duration_wet2dry_p,33.275763,25.920468,-7.355295
3,30,seasontrans_duration_wet2dry_p,18.868292,NaN,NaN
3,30,seasontrans_duration_wet2dry_p,98.827798,NaN,NaN
3,30,seasontrans_duration_wet2dry_l,NaN,4,NaN
3,30,seasontrans_duration_wet2dry_l,NaN,NaN,NaN
3,30,seasontrans_duration_wet2dry_l,102,12,-90
3,30,seasontrans_duration_wet2dry_l,20,47,27
3,30,seasontrans_duration_wet2dry_l,NaN,NaN,NaN
3,30,seasontrans_duration_wet2dry_l,81,11,-70
3,30,seasontrans_duration_wet2dry_l,NaN,NaN,NaN
3,30,seasontrans_duration_wet2dry_l,NaN,NaN,NaN
3,30,seasontrans_duration_wet2dry_l,48,25,-23
3,30,seasontrans_duration_wet2dry_l,NaN,NaN,NaN
3,30,seasontrans_duration_wet2dry_l,35,23,-12
3,30,seasontrans_duration_wet2dry_l,17,NaN,NaN
3,30,seasontrans_duration_wet2dry_l,113,5,-108
3,30,seasontrans_duration_dry2wet_p,NaN,NaN,NaN
3,30,seasontrans_duration_dry2wet_p,NaN,NaN,NaN
3,30,seasontrans_duration_dry2wet_p,73.45196,40.532954,-32.919006
3,30,seasontrans_duration_dry2wet_p,5.525198,13.599403,8.074205
3,30,seasontrans_duration_dry2wet_p,39.612055,NaN,NaN
3,30,seasontrans_duration_dry2wet_p,NaN,NaN,NaN
3,30,seasontrans_duration_dry2wet_p,11.290143,13.640013,2.34987
3,30,seasontrans_duration_dry2wet_p,NaN,NaN,NaN
3,30,seasontrans_duration_dry2wet_p,NaN,NaN,NaN
3,30,seasontrans_duration_dry2wet_p,NaN,NaN,NaN
3,30,seasontrans_duration_dry2wet_p,57.009045,66.223314,9.214269
3,30,seasontrans_duration_dry2wet_p,5.99312,NaN,NaN
3,30,seasontrans_duration_dry2wet_p,153.161129,NaN,NaN
3,30,seasontrans_duration_dry2wet_l,NaN,NaN,NaN
3,30,seasontrans_duration_dry2wet_l,NaN,NaN,NaN
3,30,seasontrans_duration_dry2wet_l,NaN,21,NaN
3,30,seasontrans_duration_dry2wet_l,NaN,2,NaN
3,30,seasontrans_duration_dry2wet_l,139,NaN,NaN
3,30,seasontrans_duration_dry2wet_l,29,NaN,NaN
3,30,seasontrans_duration_dry2wet_l,3,6,3
3,30,seasontrans_duration_dry2wet_l,NaN,NaN,NaN
3,30,seasontrans_duration_dry2wet_l,NaN,NaN,NaN
3,30,seasontrans_duration_dry2wet_l,NaN,NaN,NaN
3,30,seasontrans_duration_dry2wet_l,83,76,-7
3,30,seasontrans_duration_dry2wet_l,66,NaN,NaN
3,30,seasontrans_duration_dry2wet_l,176,NaN,NaN
3,31,seasontrans_duration_wet2dry_p,23.99312,14.423335,-9.569785
3,31,seasontrans_duration_wet2dry_p,41.278294,6.4357,-34.842594
3,31,seasontrans_duration_wet2dry_p,90.607576,12.686656,-77.92092
3,31,seasontrans_duration_wet2dry_l,78,13,-65
3,31,seasontrans_duration_wet2dry_l,44,6,-38
3,31,seasontrans_duration_wet2dry_l,101,11,-90
3,31,seasontrans_duration_dry2wet_p,NaN,NaN,NaN
3,31,seasontrans_duration_dry2wet_p,81.738347,45.020728,-36.717619
3,31,seasontrans_duration_dry2wet_p,59.567283,7.483916,-52.083367
3,31,seasontrans_duration_dry2wet_l,NaN,NaN,NaN
3,31,seasontrans_duration_dry2wet_l,176,39,-137
3,31,seasontrans_duration_dry2wet_l,NaN,100,NaN
3,32,seasontrans_duration_wet2dry_p,77.895919,93.362621,15.466702
3,32,seasontrans_duration_wet2dry_p,50.684961,14.857455,-35.827506
3,32,seasontrans_duration_wet2dry_p,97.999795,13.520418,-84.479377
3,32,seasontrans_duration_wet2dry_p,6.35017,NaN,NaN
3,32,seasontrans_duration_wet2dry_p,226.585267,167.39112,-59.194147
3,32,seasontrans_duration_wet2dry_p,28.492373,4.94937,-23.543003
3,32,seasontrans_duration_wet2dry_p,136.907503,22.447075,-114.460428
3,32,seasontrans_duration_wet2dry_p,NaN,NaN,NaN
3,32,seasontrans_duration_wet2dry_p,48.560584,41.954071,-6.606513
3,32,seasontrans_duration_wet2dry_p,NaN,NaN,NaN
3,32,seasontrans_duration_wet2dry_p,43.459789,16.301183,-27.158606
3,32,seasontrans_duration_wet2dry_p,NaN,63.512076,NaN
3,32,seasontrans_duration_wet2dry_p,NaN,41.736944,NaN
3,32,seasontrans_duration_wet2dry_l,79,113,34
3,32,seasontrans_duration_wet2dry_l,48,21,-27
3,32,seasontrans_duration_wet2dry_l,NaN,10,NaN
3,32,seasontrans_duration_wet2dry_l,87,1,-86
3,32,seasontrans_duration_wet2dry_l,NaN,NaN,NaN
3,32,seasontrans_duration_wet2dry_l,10,4,-6
3,32,seasontrans_duration_wet2dry_l,NaN,NaN,NaN
3,32,seasontrans_duration_wet2dry_l,NaN,NaN,NaN
3,32,seasontrans_duration_wet2dry_l,58,35,-23
3,32,seasontrans_duration_wet2dry_l,NaN,NaN,NaN
3,32,seasontrans_duration_wet2dry_l,51,15,-36
3,32,seasontrans_duration_wet2dry_l,NaN,64,NaN
3,32,seasontrans_duration_wet2dry_l,NaN,7,NaN
3,32,seasontrans_duration_dry2wet_p,NaN,NaN,NaN
3,32,seasontrans_duration_dry2wet_p,6.324268,106.458705,100.134437
3,32,seasontrans_duration_dry2wet_p,60.039038,101.999283,41.960245
3,32,seasontrans_duration_dry2wet_p,4.702348,11.496113,6.793765
3,32,seasontrans_duration_dry2wet_p,137.725376,47.704682,-90.020694
3,32,seasontrans_duration_dry2wet_p,NaN,NaN,NaN
3,32,seasontrans_duration_dry2wet_p,4.61716,NaN,NaN
3,32,seasontrans_duration_dry2wet_p,NaN,NaN,NaN
3,32,seasontrans_duration_dry2wet_p,53.27586,3.728896,-49.546964
3,32,seasontrans_duration_dry2wet_p,NaN,NaN,NaN
3,32,seasontrans_duration_dry2wet_p,58.882189,67.232475,8.350286
3,32,seasontrans_duration_dry2wet_p,NaN,10.438957,NaN
3,32,seasontrans_duration_dry2wet_p,NaN,14.053867,NaN
3,32,seasontrans_duration_dry2wet_l,NaN,NaN,NaN
3,32,seasontrans_duration_dry2wet_l,228,117,-111
3,32,seasontrans_duration_dry2wet_l,138,NaN,NaN
3,32,seasontrans_duration_dry2wet_l,NaN,1,NaN
3,32,seasontrans_duration_dry2wet_l,112,3,-109
3,32,seasontrans_duration_dry2wet_l,NaN,NaN,NaN
3,32,seasontrans_duration_dry2wet_l,10,1,-9
